0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60532113802129,4.31736657265187,94.4136912513469
0.01,1.068014763967e-09,1.76974843956213e-09,3.88987245215585e-08,0,4.25452334565947e-07,7.04983945920569e-07,1.55154584586398e-05,0,0.000126758914859357,0.00021003746882403,0.00463262186260014,0.0250010687677008,0.0414244077839497,0.917718102523306,2.39489261551887,3.96751498413806,89.1299292533143
0.02,1.68076648601355e-08,2.7849506248309e-08,6.15334576347559e-07,0,3.33347583569344e-06,5.52325437119329e-06,0.000122362413669774,0,0.000493007091270601,0.000816826436061866,0.0181782366505317,0.0478978523103773,0.0793502996827613,1.78259858506629,2.18446409301645,3.61766339562426,83.8461672552817
0.03,8.36684108275444e-08,1.38626627159596e-07,3.0794658992728e-06,0,1.10137488576501e-05,1.82474004656993e-05,0.000407028913887701,0,0.00107770167698349,0.00178538174286213,0.0401084681639914,0.0686903506280297,0.113777675696435,2.59464144762894,1.97403557051403,3.26781180711046,78.5624052572491
0.04,2.59944354135397e-07,4.30665098863021e-07,9.61991270964489e-06,0,2.55455212322013e-05,4.2320159830806e-05,0.000950719245368686,0,0.00185979981974778,0.00308071823037344,0.0698949402031761,0.087378563720658,0.144706535824971,3.35384669021127,1.76360704801161,2.91796021859666,73.2786432592166
0.05,6.23669951958038e-07,1.03320702711929e-06,2.32109190763839e-05,0,4.87976142686096e-05,8.0834418479367e-05,0.00182935393237096,0,0.00281825866731324,0.00466785073974441,0.107009276568282,0.103962491588262,0.172136880068368,4.06021431281327,1.55317852550919,2.56810863008286,67.994881261184
0.06,1.27051573194993e-06,2.10467411987506e-06,4.75595155010022e-05,0,8.24284207536357e-05,0.000136533210835722,0.00311356973715473,0,0.00393203536742961,0.00651179411212367,0.150923101059507,0.118442134230842,0.196068708426628,4.71374431543495,1.34275000300677,2.21825704156906,62.7111192631514
0.07,2.31168400702062e-06,3.82916917137785e-06,8.70526812976239e-05,0,0.000127885904951537,0.000211809719735697,0.00486871965998216,0,0.00518008706784666,0.00857756318865984,0.201108037477047,0.130817491648397,0.216502020899749,5.3144366980763,1.13232148050436,1.86840545305526,57.4273572651188
0.08,3.87180459010972e-06,6.41297754629083e-06,0.000146704506973004,0,0.00018640760260407,0.000308707276426604,0.00715487293911737,0,0.00654137091631414,0.0108301728105015,0.257035709621099,0.141088563840929,0.233436817487733,5.86229146073732,0.921892958001938,1.51855386454146,52.1435952670862
0.09,6.08683050896192e-06,1.00810686638078e-05,0.000232103356606551,0,0.000259020620930488,0.000428919360567241,0.0100268150508265,0,0.00799484406058182,0.0132346378187974,0.318177741291859,0.149255350808436,0.246873098190579,6.35730860341802,0.711464435499519,1.16870227602766,46.8598332690536
0.1,9.10193372090187e-06,1.50735974817678e-05,0.000349359030230341,0,0.00034654163862754,0.000573789600227894,0.0135340477093776,0,0.00951946364839945,0.015755973054696,0.384005756289525,0.155317852550919,0.256810863008286,6.7994881261184,0.501035912997101,0.818850687513859,41.576071271021
